"Timestamp","Date","Author","Reviewer","Branch","PassedReview","ReviewMinutes"
"7/17/2019 9:59:01",2019-07-17,"A1","R3",2940,"yes",10
"7/17/2019 10:03:26",2019-07-17,"A3","R2",3049,"yes",1.5
"7/17/2019 10:04:13",2019-07-17,"A3","R2",2953,"yes",90
"7/17/2019 10:04:35",2019-07-17,"A1","R3",3030,"yes",10
"7/17/2019 12:24:54",2019-07-17,"A1","R3",3046,"yes",15
"7/17/2019 12:29:21",2019-07-17,"A1","R3",2994,"yes",15
"7/17/2019 12:38:13",2019-07-17,"A1","R3",3024,"yes",15
"7/23/2019 13:01:19",2019-07-22,"A3","R2",2954,"no",60
"7/23/2019 13:02:12",2019-07-23,"A3","R2",2954,"no",15
"7/23/2019 13:02:29",2019-07-23,"A3","R2",2954,"yes",15
"7/23/2019 16:13:44",2019-07-23,"A1","R3",3048,"yes",120
"7/24/2019 15:48:41",2019-07-24,"A3","R2",2955,"yes",60
"7/26/2019 13:13:57",2019-07-26,"A1","R3",3105,"yes",15
"7/30/2019 15:08:16",2019-07-30,"A3","R2",2972,"yes",15
"7/30/2019 15:34:53",2019-07-30,"A3","R2",3058,"yes",15
"8/8/2019 14:55:25",2019-08-08,"A3","R2",3117,"yes",10
"8/8/2019 14:57:08",2019-08-08,"A1","R2",1,"yes",1
"8/8/2019 15:05:53",2019-08-08,"A1","R3",3145,"yes",5
"8/8/2019 16:08:40",2019-08-08,"A1","R2",1,"yes",1
"8/16/2019 14:46:39",2019-08-16,"A1","R3",2187,"yes",15
"8/23/2019 10:36:58",2019-08-23,"A1","R3",3112,"yes",10
"8/29/2019 10:10:11",2019-08-29,"A1","R3",3175,"yes",10
"9/4/2019 17:27:56",2019-09-04,"A3","R3",3187,"yes",15
"9/5/2019 16:22:15",2019-09-05,"A1","R3",3104,"yes",5
"9/5/2019 16:38:34",2019-09-05,"A1","R3",1413,"yes",10
"9/6/2019 11:07:50",2019-09-05,"A3","R2",1948,"yes",90
"9/6/2019 11:39:39",2019-09-05,"A3","R2",3156,"yes",30
"4/28/2020 15:46:42",2020-04-28,"A1","R4",3425,"yes",75
"4/28/2020 15:49:35",2020-04-28,"A1","R4",3426,"yes",30
"4/28/2020 16:45:16",2020-04-28,"A1","R4",3427,"yes",15
"4/30/2020 14:58:33",2020-04-30,"A1","R4",3417,"yes",15
"4/30/2020 17:14:41",2020-04-30,"A1","R4",3383,"yes",10
"5/4/2020 15:53:05",2020-05-04,"A1","R4",3430,"yes",20
"5/5/2020 11:55:24",2020-05-05,"A1","R4",3428,"yes",25
"5/5/2020 14:01:09",2020-05-05,"A4","R2",3415,"yes",60
"5/5/2020 15:48:28",2020-05-05,"A1","R4",3398,"yes",20
"5/11/2020 10:48:42",2020-05-11,"A1","R4",3443,"yes",15
"5/11/2020 16:47:27",2020-05-11,"A1","R4",3444,"yes",15
"5/12/2020 16:19:27",2020-05-12,"A4","R2",3438,"no",180
"5/19/2020 17:33:47",2020-05-19,"A1","R4",3459,"yes",20
"5/20/2020 9:34:44",2020-05-20,"A1","R4",3456,"yes",30
"5/22/2020 10:00:11",2020-05-21,"A4","R2",1687,"yes",30
"5/22/2020 10:48:07",2020-05-22,"A4","R2",1668,"yes",30
"5/22/2020 13:32:18",2020-05-22,"A4","R2",3445,"yes",60
"5/22/2020 16:02:00",2020-05-22,"A4","R2",1603,"yes",60
"5/25/2020 14:43:16",2020-05-25,"A4","R2",3449,"yes",15
"5/25/2020 16:24:46",2020-05-25,"A1","R4",3414,"yes",150
"5/26/2020 16:31:34",2020-05-25,"A4","R2",1603,"yes",90
"5/26/2020 16:32:30",2020-05-26,"A4","R2",3438,"yes",60
"5/26/2020 16:32:48",2020-05-26,"A4","R2",3439,"yes",60
"5/26/2020 16:33:07",2020-05-26,"A4","R2",3442,"yes",180
"5/28/2020 13:24:41",2020-05-28,"A1","R4",3467,"yes",20
"6/2/2020 16:17:22",2020-06-01,"A4","R2",3452,"yes",60
"6/2/2020 16:31:55",2020-06-02,"A1","R4",3452,"yes",15
"6/3/2020 8:57:25",2020-05-20,"A4","R2",3396,"yes",105
"6/3/2020 8:58:48",2020-06-19,"A4","R2",3457,"yes",120
"6/3/2020 15:30:19",2020-06-03,"A1","R4",3498,"yes",5
"6/10/2020 11:58:30",2020-06-10,"A4","R2",3245,"yes",30
"6/15/2020 15:22:51",2020-06-04,"A1","R4",3388,"yes",75
"6/15/2020 15:40:44",2020-06-05,"A1","R4",3388,"yes",60
"6/15/2020 15:43:51",2020-06-15,"A1","R4",3388,"yes",180
"6/18/2020 11:09:50",2020-06-18,"A4","R2",3464,"no",60
"6/24/2020 14:19:03",2020-06-24,"A4","R2",3464,"yes",75
"7/2/2020 8:30:26",2020-06-30,"A4","R2",3501,"yes",60
"7/7/2020 10:34:02",2020-07-07,"A1","R4",3515,"yes",75
"7/7/2020 15:50:52",2020-07-07,"A1","R4",3501,"yes",105
"7/10/2020 13:25:45",2020-07-10,"A1","R4",3494,"yes",45
"7/10/2020 16:09:08",2020-07-10,"A4","R2",2454,"yes",90
"7/13/2020 14:40:18",2020-07-13,"A4","R2",3516,"yes",5
"7/13/2020 15:58:51",2020-07-13,"A4","R2",3495,"yes",5
"7/20/2020 16:18:58",2020-07-20,"A4","R2",3511,"yes",120
"7/20/2020 17:00:06",2020-07-20,"A1","R4",3326,"yes",120
"7/20/2020 19:26:11",2020-07-20,"A4","R2",3482,"yes",30
"7/20/2020 20:13:54",2020-07-20,"A4","R2",3479,"yes",30
"7/20/2020 20:16:45",2020-07-20,"A4","R2",3485,"yes",30
"7/22/2020 15:15:45",2020-07-22,"A1","R4",3502,"yes",45
"7/24/2020 9:35:41",2020-07-24,"A1","R4",3520,"yes",5
"7/24/2020 10:18:48",2020-07-24,"A1","R4",3483,"yes",25
"7/24/2020 15:28:59",2020-07-24,"A4","R2",3484,"yes",90
"7/24/2020 15:34:54",2020-07-24,"A4","R2",3476,"yes",15
"7/28/2020 16:36:41",2020-07-28,"A1","R4",3521,"yes",10
"7/29/2020 15:29:08",2020-07-29,"A1","R4",3523,"yes",30
"7/30/2020 13:40:39",2020-07-30,"A4","R2",3523,"yes",180
"7/30/2020 13:53:44",2020-07-30,"A4","R2",3524,"yes",10
"7/31/2020 8:52:02",2020-07-31,"A4","R2",3478,"no",30
"7/31/2020 14:11:09",2020-07-31,"A4","R2",3478,"yes",180
"7/31/2020 15:44:13",2020-07-31,"A1","R4",3536,"yes",10
"7/31/2020 16:05:33",2020-07-31,"A1","R4",3486,"yes",25
"8/5/2020 8:17:54",2020-08-04,"A4","R2",3537,"no",30
"8/5/2020 8:18:25",2020-08-04,"A4","R2",3537,"yes",45
"8/10/2020 10:21:53",2020-08-10,"A4","R2",3539,"yes",30
"8/10/2020 11:12:04",2020-08-10,"A1","R4",3543,"yes",40
"8/11/2020 16:27:19",2020-08-11,"A4","R2",3538,"yes",180
"8/13/2020 10:12:53",2020-08-13,"A1","R4",3550,"yes",20
"8/13/2020 14:50:40",2020-08-13,"A4","R2",3474,"yes",180
"8/13/2020 15:00:52",2020-08-13,"A1","R4",3473,"yes",45
"8/17/2020 9:56:08",2020-08-17,"A1","R4",3190,"yes",20
"8/18/2020 11:34:32",2020-08-18,"A1","R4",3551,"yes",60
"8/18/2020 11:57:33",2020-08-18,"A1","R4",3371,"yes",30
"8/18/2020 16:58:49",2020-08-18,"A4","R2",3504,"yes",120
"8/21/2020 15:51:49",2020-08-21,"A1","R4",3503,"yes",60
"8/24/2020 17:02:42",2020-08-24,"A4","R2",3480,"yes",60
"8/25/2020 10:32:14",2020-08-25,"A4","R2",3481,"yes",30
"8/25/2020 15:50:40",2020-08-25,"A1","R4",3555,"yes",60
"9/2/2020 13:08:54",2020-09-02,"A1","R4",3574,"yes",36
"9/2/2020 13:19:43",2020-09-02,"A1","R4",3575,"yes",20
"9/2/2020 13:51:15",2020-09-02,"A1","R4",3545,"yes",20
"9/2/2020 14:32:42",2020-09-02,"A1","R4",3573,"yes",20
"9/2/2020 14:49:13",2020-09-02,"A1","R4",3394,"yes",35
"9/2/2020 14:56:46",2020-09-02,"A1","R4",3576,"yes",15
"9/4/2020 14:25:11",2020-09-04,"A1","R4",3578,"yes",15
"9/15/2020 11:29:37",2020-09-15,"A1","R4",3546,"yes",30
"9/15/2020 13:37:48",2020-09-15,"A4","R2",3475,"yes",120
"9/15/2020 14:52:00",2020-09-15,"A1","R4",3544,"yes",20
"9/22/2020 14:28:07",2020-09-22,"A4","R2",3496,"yes",120
"9/22/2020 14:46:16",2020-09-22,"A4","R2",3548,"yes",15
"9/29/2020 16:10:10",2020-09-29,"A1","R4",3488,"yes",120
"10/21/2020 9:54:06",2020-10-07,"A1","R4",3582,"yes",120
"10/21/2020 9:57:48",2020-10-09,"A1","R4",3598,"yes",60
"11/5/2020 10:30:05",2020-11-05,"A1","R4",3618,"yes",20
"11/5/2020 11:05:56",2020-11-05,"A1","R4",3625,"yes",30
"11/20/2020 9:09:14",2020-11-19,"A1","R4",3657,"yes",60
"11/23/2020 17:18:23",2020-11-23,"A1","R4",3636,"yes",75
"11/30/2020 9:49:20",2020-11-30,"A1","R4",3675,"yes",10
"12/1/2020 16:34:22",2020-12-01,"A4","R2",3659,"yes",15
"12/1/2020 17:06:44",2020-12-01,"A4","R2",3561,"no",30
"12/15/2020 10:38:59",2020-12-15,"A4","R2",3678,"yes",30
"12/17/2020 16:41:50",2020-12-17,"A4","R2",3635,"yes",30
"12/18/2020 15:05:52",2020-12-18,"A1","R4",3691,"yes",35
"12/22/2020 9:49:35",2020-12-22,"A4","R2",3561,"yes",120
"12/22/2020 16:52:54",2020-12-21,"A1","R4",3696,"yes",90
"1/27/2021 15:57:26",2021-01-27,"A4","R2",3560,"no",30
"2/8/2021 14:01:28",2021-02-05,"A4","R4",3489,"yes",120
"2/9/2021 17:11:52",2021-02-09,"A5","R2",3779,"yes",180
"2/26/2021 9:53:30",2021-02-26,"A5","R2",3800,"yes",30
"2/28/2021 12:10:26",2021-02-28,"A5","R2",3775,"yes",15
"3/3/2021 16:45:54",2021-03-03,"A4","R2",3771,"yes",30
"3/3/2021 16:47:31",2021-03-03,"A4","R2",3777,"yes",30
"3/3/2021 16:48:18",2021-03-03,"A4","R2",3774,"yes",30
"3/3/2021 18:00:25",2021-03-03,"A5","R2",3792,"yes",60
"3/3/2021 18:01:27",2021-03-03,"A5","R2",3772,"yes",60
"3/5/2021 9:53:02",2021-03-05,"A5","R2",3807,"yes",15
"3/5/2021 13:02:09",2021-03-05,"A4","R2",3781,"no",15
"3/5/2021 13:05:12",2021-03-05,"A4","R4",3782,"yes",60
"3/11/2021 15:23:38",2021-03-11,"A1","R5",3811,"yes",15
"3/12/2021 16:47:58",2021-03-12,"A5","R2",3720,"no",30
"3/12/2021 17:18:46",2021-03-12,"A5","R2",3813,"yes",30
"3/15/2021 8:18:02",2021-03-15,"A4","R2",3814,"yes",5
"3/15/2021 9:53:01",2021-03-15,"A5","R5",3686,"yes",90
"3/18/2021 12:23:22",2021-03-18,"A5","R2",3822,"yes",15
"3/18/2021 13:42:06",2021-03-18,"A4","R2",3817,"yes",5
"3/18/2021 13:50:33",2021-03-18,"A5","R2",3818,"yes",15
"3/18/2021 14:24:28",2021-03-18,"A5","R2",3804,"yes",20
"3/19/2021 16:20:53",2021-03-19,"A4","R4",3773,"yes",120
"3/22/2021 14:42:40",2021-03-22,"A4","R2",3781,"yes",60
"3/22/2021 16:38:07",2021-03-22,"A5","R4",3720,"yes",30
"3/23/2021 16:52:03",2021-03-23,"A1","R5",3826,"yes",10
"3/25/2021 15:42:13",2021-03-25,"A1","R5",3835,"yes",20
"3/25/2021 16:45:17",2021-03-25,"A5","R2",3669,"yes",60
"3/29/2021 13:22:20",2021-03-29,"A4","R5",3549,"yes",120
"3/29/2021 14:31:24",2021-03-29,"A1","R5",3556,"yes",60
"3/30/2021 10:18:51",2021-03-30,"A1","R5",3798,"yes",90
"3/31/2021 11:32:06",2021-03-31,"A1","R5",3850,"yes",20
"4/1/2021 10:01:12",2021-04-01,"A5","R4",3841,"yes",120
"4/1/2021 11:29:02",2021-04-01,"A1","R5",3838,"yes",45
"4/6/2021 10:11:06",2021-04-06,"A1","R4",3824,"yes",30
"4/6/2021 16:00:31",2021-04-06,"A1","R4",3796,"yes",120
"4/6/2021 16:20:05",2021-04-06,"A4","R5",3842,"yes",90
"4/6/2021 16:38:43",2021-04-06,"A1","R4",3802,"yes",45
"4/7/2021 10:06:42",2021-04-07,"A5","R2",3848,"yes",10
"4/7/2021 16:19:26",2021-04-07,"A5","R2",3834,"yes",15
"4/9/2021 11:29:50",2021-04-09,"A5","R2",3716,"yes",30
"4/9/2021 11:31:54",2021-04-09,"A5","R2",3863,"yes",30
"4/9/2021 12:47:27",2021-04-09,"A1","R5",3864,"yes",20
"4/9/2021 14:29:45",2021-04-09,"A4","R5",3853,"no",30
"4/9/2021 14:48:55",2021-04-09,"A4","R5",3865,"yes",20
"4/9/2021 14:57:26",2021-04-09,"A4","R5",3858,"yes",25
"4/9/2021 15:29:47",2021-04-09,"A4","R5",3853,"yes",30
"4/16/2021 11:05:51",2021-04-16,"A4","R2",3855,"yes",30
"4/16/2021 11:51:59",2021-04-16,"A5","R2",3852,"yes",45
"4/16/2021 13:35:52",2021-04-16,"A4","R2",3856,"no",15
"4/16/2021 13:37:41",2021-04-16,"A4","R2",3856,"yes",15
"4/19/2021 15:28:55",2021-04-19,"A5","R2",3647,"no",15
"4/20/2021 11:32:14",2021-04-20,"A5","R2",3718,"yes",60
"4/21/2021 11:55:01",2021-04-21,"A1","R5",3070,"yes",30
"4/22/2021 16:51:51",2021-04-22,"A4","R2",3767,"yes",30
"4/22/2021 16:52:38",2021-04-22,"A4","R2",3493,"yes",60
"4/30/2021 10:44:04",2021-04-30,"A5","R2",3832,"no",10
"5/1/2021 11:51:13",2021-04-30,"A5","R2",3832,"yes",15
"5/5/2021 8:51:39",2021-04-30,"A5","R2",3801,"yes",60
"5/5/2021 8:53:27",2021-04-30,"A4","R2",3754,"yes",120
"5/5/2021 8:56:08",2021-04-22,"A1","R5",3870,"yes",30
"5/7/2021 16:11:41",2021-05-07,"A5","R2",3871,"yes",15
"5/10/2021 15:34:13",2021-05-10,"A1","R5",3906,"yes",20
"5/12/2021 10:04:14",2021-05-11,"A5","R5",3905,"yes",60
"5/12/2021 13:07:07",2021-05-12,"A1","R5",3907,"yes",30
"5/19/2021 13:29:16",2021-05-19,"A5","R2",3913,"yes",5
"5/26/2021 10:26:39",2021-05-26,"A5","R2",3899,"yes",30
"5/26/2021 13:13:16",2021-05-26,"A1","R5",3923,"yes",20
"5/28/2021 14:41:55",2021-05-28,"A1","R4",3705,"yes",60
"6/1/2021 15:17:23",2021-06-01,"A4","R2",3560,"yes",60
"6/1/2021 16:10:08",2021-06-01,"A4","R2",3491,"yes",45
"6/2/2021 9:35:59",2021-06-02,"A4","R2",3492,"yes",30
"6/2/2021 10:39:50",2021-06-02,"A1","R5",3926,"yes",30
"6/2/2021 11:19:08",2021-06-02,"A1","R5",3910,"yes",30
"6/3/2021 9:30:17",2021-06-03,"A4","R2",3927,"yes",5
"6/9/2021 15:59:01",2021-06-09,"A4","R5",3931,"yes",15
"6/16/2021 15:34:31",2021-06-16,"A5","R2",3932,"yes",90
"6/16/2021 15:46:26",2021-06-16,"A5","R2",3944,"yes",30
"6/16/2021 16:12:26",2021-06-16,"A5","R2",3916,"yes",15
"6/22/2021 16:04:02",2021-06-22,"A5","R4",3951,"yes",20
"6/22/2021 16:19:31",2021-06-22,"A5","R4",3952,"yes",15
"6/24/2021 16:42:22",2021-06-24,"A5","R4",3898,"yes",30
"6/29/2021 22:01:24",2021-06-29,"A5","R4",3949,"yes",15
"7/5/2021 15:50:30",2021-06-30,"A4","R2",3893,"yes",90
"7/12/2021 10:50:51",2021-07-09,"A4","R2",3964,"yes",60
"7/13/2021 9:26:05",2021-07-13,"A4","R2",3490,"yes",180
"7/13/2021 10:53:49",2021-07-13,"A4","R2",3935,"yes",45
"7/13/2021 11:54:57",2021-07-13,"A4","R2",3934,"yes",30
"7/13/2021 12:47:15",2021-07-13,"A4","R2",3854,"yes",120
"7/15/2021 12:25:32",2021-07-15,"A5","R2",3962,"yes",90
"7/16/2021 13:29:11",2021-07-16,"A5","R2",3897,"yes",90
"7/21/2021 10:00:12",2021-07-21,"A5","R5",3919,"yes",180
"7/21/2021 10:11:44",2021-07-21,"A5","R2",3902,"yes",180
"7/21/2021 10:15:56",2021-07-21,"A4","R2",3963,"yes",45
"7/27/2021 16:29:27",2021-07-26,"A1","R4",3982,"yes",20
"7/27/2021 18:01:28",2021-07-27,"A1","R5",3980,"yes",30
"7/30/2021 11:59:56",2021-07-30,"A4","R4",3942,"yes",60
"7/30/2021 12:09:29",2021-07-30,"A4","R2",3941,"yes",15
"7/30/2021 19:56:56",2021-07-30,"A5","R2",3961,"yes",30
"7/30/2021 20:00:50",2021-07-30,"A5","R2",3953,"yes",90
"8/2/2021 14:52:44",2021-08-02,"A1","R5",3914,"yes",30
"8/3/2021 16:34:51",2021-08-03,"A1","R4",4026,"yes",30
"8/3/2021 16:43:49",2021-08-03,"A5","R4",4029,"yes",15
"8/3/2021 17:00:47",2021-08-03,"A5","R4",4030,"yes",20
"8/3/2021 17:09:40",2021-08-03,"A5","R4",3918,"yes",10
"8/3/2021 17:51:15",2021-08-03,"A5","R2",3967,"yes",90
"8/5/2021 15:40:26",2021-08-05,"A1","R5",3978,"yes",30
"8/6/2021 13:51:54",2021-08-06,"A4","R2",3572,"yes",90
"8/10/2021 14:38:25",2021-08-10,"A5","R2",3967,"no",60
"8/10/2021 15:19:44",2021-08-10,"A5","R4",4032,"yes",20
"8/10/2021 15:30:07",2021-08-10,"A5","R4",4031,"yes",10
"8/10/2021 15:30:44",2021-08-10,"A4","R5",3984,"yes",15
"8/10/2021 15:32:22",2021-08-06,"A1","R4",4049,"no",20
"8/10/2021 15:33:06",2021-08-06,"A1","R4",4049,"yes",20
"8/10/2021 15:33:24",2021-08-06,"A1","R4",4050,"yes",15
"8/10/2021 16:09:29",2021-08-10,"A1","R4",3942,"yes",30
"8/12/2021 16:38:11",2021-08-12,"A5","R5",3967,"yes",60
"8/17/2021 16:59:26",2021-08-17,"A1","R4",3995,"yes",60
"8/20/2021 11:31:41",2021-08-18,"A5","R5",3965,"no",120
"8/24/2021 10:54:06",2021-08-20,"A5","R5",3965,"yes",60
"8/24/2021 10:56:19",2021-08-20,"A5","R2",3966,"yes",60
"8/25/2021 17:08:11",2021-08-25,"A5","R4",4046,"no",60
"9/7/2021 10:55:37",2021-09-03,"A5","R5",4046,"yes",30
"9/7/2021 11:00:32",2021-09-03,"A5","R2",4058,"yes",60
"9/14/2021 17:22:53",2021-09-14,"A1","R4",4053,"yes",30
"9/15/2021 10:39:54",2021-09-14,"A4","R5",4185,"yes",20
"9/15/2021 12:13:24",2021-09-15,"A4","R5",4184,"yes",30
"9/16/2021 11:48:13",2021-09-16,"A5","R2",4087,"yes",30
"9/16/2021 12:03:59",2021-09-16,"A5","R2",3990,"yes",15
"9/16/2021 21:04:39",2021-09-16,"A5","R2",4201,"yes",30
"9/17/2021 8:44:25",2021-09-17,"A4","R2",3976,"yes",45
"9/20/2021 10:27:06",2021-09-20,"A4","R2",3987,"yes",30
"9/20/2021 16:33:15",2021-09-20,"A1","R5",4204,"yes",20
"9/20/2021 16:45:45",2021-09-20,"A1","R4",3989,"yes",30
"9/21/2021 14:10:57",2021-09-21,"A1","R4",3989,"yes",45
"9/27/2021 16:58:50",2021-09-27,"A4","R2",4203,"yes",15
"10/5/2021 20:14:03",2021-09-30,"A1","R5",4216,"yes",30
"10/5/2021 20:20:56",2021-10-05,"A4","R2",4242,"yes",30
"10/8/2021 9:49:39",2021-10-08,"A5","R2",4187,"yes",90
"10/8/2021 9:50:10",2021-10-08,"A5","R2",4217,"yes",60
"10/12/2021 10:09:37",2021-10-12,"A5","R2",4188,"yes",45
"10/14/2021 15:52:23",2021-10-14,"A5","R4",4241,"yes",20
"10/14/2021 15:59:59",2021-10-14,"A5","R4",4251,"yes",30
"10/19/2021 10:26:38",2021-10-19,"A1","R5",4210,"yes",120
"10/19/2021 15:20:29",2021-10-19,"A4","R5",4189,"yes",45
"10/19/2021 16:48:44",2021-10-19,"A1","R5",4253,"yes",60
"10/21/2021 17:02:12",2021-10-21,"A5","R2",4250,"yes",60
"10/22/2021 13:59:41",2021-10-22,"A5","R2",4285,"yes",30
"10/22/2021 15:18:06",2021-10-22,"A1","R5",4284,"yes",15
"11/2/2021 19:54:48",2021-11-02,"A1","R4",3992,"yes",30
"11/3/2021 16:20:09",2021-11-03,"A1","R4",4315,"yes",15
"11/8/2021 17:09:10",2021-11-08,"A1","R4",4321,"yes",45
"11/8/2021 19:45:19",2021-11-08,"A4","R2",4322,"yes",15
"11/9/2021 16:44:32",2021-11-09,"A1","R5",4290,"yes",30
"11/10/2021 15:32:33",2021-11-10,"A1","R4",4207,"yes",60
"11/10/2021 15:32:56",2021-11-09,"A1","R4",4317,"yes",45
"11/16/2021 16:22:42",2021-11-16,"A1","R5",4360,"yes",60
"11/17/2021 8:53:14",2021-11-15,"A5","R2",4243,"yes",120
"11/17/2021 8:54:10",2021-11-15,"A5","R2",4244,"yes",15
"11/22/2021 15:15:33",2021-11-22,"A5","R4",4362,"yes",60
"11/30/2021 15:05:46",2021-11-30,"A5","R2",4381,"yes",15
"11/30/2021 17:07:45",2021-11-30,"A1","R5",4367,"yes",45
"12/3/2021 17:04:40",2021-12-03,"A5","R4",4409,"no",15
"12/3/2021 17:10:00",2021-12-03,"A5","R4",4410,"yes",15
"12/3/2021 17:12:39",2021-12-03,"A5","R4",4411,"yes",10
"12/6/2021 9:18:23",2021-12-06,"A1","R4",4207,"yes",60
"12/6/2021 9:23:42",2021-12-06,"A5","R4",4409,"yes",5
"12/6/2021 13:41:32",2021-12-06,"A1","R4",4413,"yes",15
"12/6/2021 13:57:17",2021-12-06,"A1","R4",4408,"yes",30
"12/7/2021 10:22:27",2021-12-07,"A4","R2",4423,"yes",30
"12/7/2021 12:00:55",2021-12-07,"A5","R2",4361,"yes",60
"12/7/2021 14:21:01",2021-12-07,"A1","R4",4412,"no",5
"12/7/2021 14:21:14",2021-12-07,"A1","R4",4412,"yes",15
"12/7/2021 16:17:47",2021-12-07,"A4","R5",4415,"yes",45
"12/9/2021 14:39:09",2021-12-09,"A5","R4",4442,"yes",15
"12/9/2021 14:46:32",2021-12-09,"A1","R4",4418,"yes",15
"12/10/2021 14:53:47",2021-12-10,"A5","R4",4431,"no",5
"12/13/2021 9:31:15",2021-12-13,"A5","R4",4431,"yes",15
"12/13/2021 9:36:20",2021-12-13,"A5","R4",4432,"yes",15
"12/13/2021 13:02:01",2021-12-13,"A5","R2",4370,"yes",15
"12/13/2021 14:33:20",2021-12-13,"A4","R5",4425,"no",30
"12/13/2021 14:49:20",2021-12-13,"A4","R5",4425,"yes",60
"12/14/2021 10:23:32",2021-12-14,"A4","R5",4426,"no",30
"12/14/2021 12:53:23",2021-12-14,"A4","R5",4426,"yes",60
"12/14/2021 13:38:59",2021-12-14,"A5","R4",4433,"yes",15
"12/14/2021 13:39:13",2021-12-14,"A5","R4",4434,"yes",15
"12/14/2021 13:39:26",2021-12-14,"A5","R4",4430,"no",5
"12/14/2021 13:50:17",2021-12-14,"A5","R4",4430,"yes",10
"12/14/2021 16:02:39",2021-12-14,"A4","R5",4427,"no",30
"12/15/2021 11:20:25",2021-12-15,"A4","R5",4427,"yes",15
"12/15/2021 11:49:56",2021-12-15,"A4","R5",4428,"yes",45
"12/20/2021 10:24:26",2021-12-20,"A1","R4",4424,"yes",60
"12/20/2021 10:24:52",2021-12-20,"A1","R4",4424,"no",20
"12/20/2021 10:25:08",2021-12-20,"A1","R4",4424,"yes",30
"12/20/2021 10:25:28",2021-12-20,"A1","R4",4424,"yes",25
"12/20/2021 10:25:44",2021-12-20,"A1","R4",4424,"yes",15
"12/21/2021 15:36:46",2021-12-21,"A5","R4",4435,"yes",45
"12/21/2021 16:30:57",2021-12-21,"A5","R4",4439,"no",15
"12/22/2021 14:32:40",2021-12-22,"A5","R4",4439,"yes",30
"12/22/2021 15:46:59",2021-12-22,"A4","R5",4450,"yes",45
"12/23/2021 16:42:56",2021-12-23,"A5","R4",4441,"yes",15
"12/23/2021 17:03:58",2021-12-23,"A5","R4",4437,"yes",15
"1/4/2022 14:35:38",2022-01-04,"A5","R4",4468,"no",60
"1/5/2022 12:50:27",2022-01-04,"A1","R5",4463,"yes",20
"1/5/2022 13:13:17",2022-01-05,"A5","R4",4468,"no",5
"1/7/2022 15:43:13",2022-01-07,"A5","R4",4468,"yes",30
"1/10/2022 16:21:01",2022-01-10,"A5","R4",4470,"yes",20
"1/10/2022 16:42:35",2022-01-10,"A5","R4",4471,"no",10
"1/11/2022 11:28:48",2022-01-11,"A4","R5",4451,"yes",120
"1/11/2022 13:28:45",2022-01-11,"A5","R4",4471,"yes",30
"1/11/2022 15:53:58",2022-01-11,"A5","R4",4476,"yes",45
"1/17/2022 13:54:59",2022-01-17,"A4","R5",4453,"no",45
"1/17/2022 14:50:11",2022-01-17,"A4","R5",4452,"no",15
"1/17/2022 16:37:48",2022-01-17,"A4","R5",4453,"yes",30
"1/17/2022 17:56:40",2022-01-17,"A4","R5",4452,"yes",20
"1/21/2022 15:18:39",2022-01-21,"A4","R5",4527,"yes",20
"1/21/2022 16:30:44",2022-01-21,"A4","R5",4507,"no",20
"1/24/2022 13:26:46",2022-01-24,"A5","R4",4529,"no",10
"1/24/2022 13:27:02",2022-01-24,"A5","R4",4529,"yes",25
"1/25/2022 9:25:39",2022-01-24,"A5","R4",4531,"no",30
"1/25/2022 9:25:58",2022-01-25,"A5","R4",4542,"yes",20
"1/25/2022 11:46:27",2022-01-25,"A5","R4",4531,"yes",45
"1/25/2022 11:51:27",2022-01-25,"A4","R5",4507,"no",15
"1/25/2022 14:48:36",2022-01-25,"A4","R5",4507,"yes",45
"1/25/2022 14:59:42",2022-01-25,"A4","R5",4511,"yes",15
"1/25/2022 15:24:28",2022-01-25,"A5","R4",4477,"yes",25
"1/28/2022 11:32:41",2022-01-28,"A4","R4",4512,"yes",15
"1/28/2022 13:13:58",2022-01-28,"A5","R4",4530,"yes",60
"2/1/2022 11:22:08",2022-02-01,"A5","R4",4567,"yes",60
"2/1/2022 11:35:26",2022-02-01,"A5","R4",4486,"yes",45
"2/1/2022 14:42:04",2022-02-01,"A5","R4",4538,"yes",60
"2/2/2022 16:36:06",2022-02-02,"A5","R4",4583,"yes",30
"2/3/2022 17:07:26",2022-02-03,"A5","R4",4584,"yes",60
"2/4/2022 9:14:21",2022-02-04,"A5","R4",4539,"no",10
"2/4/2022 10:13:08",2022-02-04,"A5","R4",4587,"yes",30
"2/4/2022 10:32:30",2022-02-04,"A4","R5",4513,"yes",30
"2/4/2022 20:44:01",2022-02-04,"A4","R5",4500,"yes",60
"2/7/2022 11:48:11",2022-02-07,"A5","R4",4539,"yes",60
"2/7/2022 13:40:08",2022-02-07,"A5","R4",4588,"yes",15
"2/7/2022 13:41:51",2022-02-07,"A5","R4",4588,"no",30
"2/8/2022 14:45:31",2022-02-08,"A4","R5",4605,"yes",15
"2/8/2022 15:05:27",2022-02-08,"A5","R4",4501,"yes",60
"2/16/2022 10:19:28",2022-02-16,"A5","R4",4625,"yes",5
"2/19/2022 8:21:11",2022-02-19,"A5","R4",4626,"yes",30
"2/19/2022 8:22:42",2022-02-19,"A5","R4",4591,"yes",45
"2/21/2022 15:49:43",2022-02-21,"A2","R5",4630,"yes",25
"2/22/2022 10:34:04",2022-02-22,"A5","R1",4623,"no",35
